Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED
2021,26-Sep,20-Jul,OHIO,39,NORTHEAST,30,PORTAGE,133,WHEAT,"2,000","1,800"
2021,26-Sep,20-Jul,OHIO,39,NORTHEAST,30,STARK,151,WHEAT,"6,100","5,500"
2021,26-Sep,20-Jul,OHIO,39,NORTHEAST,30,TRUMBULL,155,WHEAT,"2,600","2,200"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,ALLEN,3,WHEAT,"10,500","9,390"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,DEFIANCE,39,WHEAT,"18,700","17,000"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,FULTON,51,WHEAT,"15,400","13,900"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,HANCOCK,63,WHEAT,"24,700","22,000"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,HENRY,69,WHEAT,"29,700","26,800"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,LUCAS,95,WHEAT,"4,800","4,340"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,PAULDING,125,WHEAT,"31,500","28,500"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,PUTNAM,137,WHEAT,"33,000","29,800"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,VAN WERT,161,WHEAT,"12,100","10,700"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,WILLIAMS,171,WHEAT,"17,400","15,400"
2021,26-Sep,20-Jul,OHIO,39,NORTHWEST,10,WOOD,173,WHEAT,"33,300","29,500"
2021,26-Sep,20-Jul,OHIO,39,SOUTH CENTRAL,80,ADAMS,1,WHEAT,"2,000",540
2021,26-Sep,20-Jul,OHIO,39,SOUTH CENTRAL,80,BROWN,15,WHEAT,"1,800","1,560"
2021,26-Sep,20-Jul,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,WHEAT,"5,300","4,760"
2021,26-Sep,20-Jul,OHIO,39,SOUTH CENTRAL,80,PIKE,131,WHEAT,600,530
2021,26-Sep,20-Jul,OHIO,39,SOUTHEAST,90,MUSKINGUM,119,WHEAT,"1,200","1,030"
2021,26-Sep,20-Jul,OHIO,39,SOUTHEAST,90,WASHINGTON,167,WHEAT,500,440
2021,26-Sep,20-Jul,OHIO,39,SOUTHWEST,70,BUTLER,17,WHEAT,"2,400","2,120"
2021,26-Sep,20-Jul,OHIO,39,SOUTHWEST,70,CLERMONT,25,WHEAT,900,780
2021,26-Sep,20-Jul,OHIO,39,SOUTHWEST,70,CLINTON,27,WHEAT,"5,800","5,110"
2021,26-Sep,20-Jul,OHIO,39,SOUTHWEST,70,GREENE,57,WHEAT,"4,200","3,690"
2021,26-Sep,20-Jul,OHIO,39,SOUTHWEST,70,MONTGOMERY,113,WHEAT,"1,900","1,680"
2021,26-Sep,20-Jul,OHIO,39,SOUTHWEST,70,PREBLE,135,WHEAT,"6,400","5,530"
2021,26-Sep,20-Jul,OHIO,39,SOUTHWEST,70,WARREN,165,WHEAT,"2,100","1,850"
2021,26-Sep,20-Jul,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,WHEAT,"12,900","11,500"
2021,26-Sep,20-Jul,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,WHEAT,"4,000","3,530"
2021,26-Sep,20-Jul,OHIO,39,WEST CENTRAL,40,CLARK,23,WHEAT,"4,900","4,370"
2021,26-Sep,20-Jul,OHIO,39,WEST CENTRAL,40,HARDIN,65,WHEAT,"11,100","10,000"
2021,26-Sep,20-Jul,OHIO,39,WEST CENTRAL,40,LOGAN,91,WHEAT,"6,100","5,440"
2021,26-Sep,20-Jul,OHIO,39,WEST CENTRAL,40,MERCER,107,WHEAT,"14,800","13,300"
2021,26-Sep,20-Jul,OHIO,39,WEST CENTRAL,40,MIAMI,109,WHEAT,"3,300","2,970"
2021,26-Sep,20-Jul,OHIO,39,WEST CENTRAL,40,SHELBY,149,WHEAT,"10,300","9,290"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,CANADIAN,17,WHEAT,"156,500","114,900"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,CLEVELAND,27,WHEAT,"2,900","1,160"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,CREEK,37,WHEAT,"1,800",390
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,GRADY,51,WHEAT,"70,700","28,500"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,WHEAT,"201,000","156,700"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,WHEAT,"4,500","1,110"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,LOGAN,83,WHEAT,"50,400","20,900"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,WHEAT,"13,500","5,420"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,WHEAT,"6,700","4,150"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,PAYNE,119,WHEAT,"17,000","5,080"
2021,03-Sep,03-Jul,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,WHEAT,"5,800","1,800"
2021,03-Sep,03-Jul,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,WHEAT,"11,000","6,680"
2021,03-Sep,03-Jul,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,WHEAT,"4,200","2,860"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,3,WHEAT,"218,500","176,900"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,WHEAT,"270,000","212,000"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,WHEAT,"250,500","205,500"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,WHEAT,"131,500","97,200"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,93,WHEAT,"110,500","82,500"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,WHEAT,"96,900","69,100"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,WHEAT,"134,000","103,800"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,WHEAT,"75,900","50,100"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,WHEAT,"6,300","4,850"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,WHEAT,"4,400","2,190"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,MAYES,97,WHEAT,"4,800","2,500"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,WHEAT,"2,300","1,860"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,WHEAT,"14,700","6,100"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,WHEAT,"16,400","13,600"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,WHEAT,"11,000","5,660"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,ROGERS,131,WHEAT,"2,200",970
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,WHEAT,"18,200","13,300"
2021,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,WHEAT,"4,900","3,700"
2021,03-Sep,03-Jul,OKLAHOMA,40,PANHANDLE,10,BEAVER,7,WHEAT,"111,500","75,500"
2021,03-Sep,03-Jul,OKLAHOMA,40,PANHANDLE,10,CIMARRON,25,WHEAT,"180,500","108,800"
2021,03-Sep,03-Jul,OKLAHOMA,40,PANHANDLE,10,ELLIS,45,WHEAT,"40,800","27,200"
2021,03-Sep,03-Jul,OKLAHOMA,40,PANHANDLE,10,HARPER,59,WHEAT,"84,200","59,500"
2021,03-Sep,03-Jul,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,WHEAT,"191,500","155,500"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,49,WHEAT,"18,500","7,740"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,95,WHEAT,"1,700",330
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,WHEAT,"29,100","7,280"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,CADDO,15,WHEAT,"147,000","80,800"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,COMANCHE,31,WHEAT,"55,700","25,700"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,COTTON,33,WHEAT,"148,500","90,400"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,GREER,55,WHEAT,"75,200","54,500"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,HARMON,57,WHEAT,"66,600","25,300"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,JACKSON,65,WHEAT,"146,000","91,900"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,KIOWA,75,WHEAT,"185,000","135,100"
2021,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,TILLMAN,141,WHEAT,"150,000","102,800"
2021,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,9,WHEAT,"47,900","22,800"
2021,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,BLAINE,11,WHEAT,"196,000","147,100"
2021,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,CUSTER,39,WHEAT,"156,000","87,500"
2021,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,DEWEY,43,WHEAT,"98,700","60,900"
2021,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,ROGER MILLS,129,WHEAT,"43,600","16,900"
2021,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,WASHITA,149,WHEAT,"211,000","138,000"
2021,15-Sep,23-Aug,OREGON,41,NORTH CENTRAL,20,GILLIAM,21,WHEAT,"98,000","97,500"
2021,15-Sep,23-Aug,OREGON,41,NORTH CENTRAL,20,MORROW,49,WHEAT,"129,000","120,500"
2021,15-Sep,23-Aug,OREGON,41,NORTH CENTRAL,20,SHERMAN,55,WHEAT,"117,500","117,300"
2021,15-Sep,23-Aug,OREGON,41,NORTH CENTRAL,20,WASCO,65,WHEAT,"59,500","59,100"
2021,15-Sep,23-Aug,OREGON,41,NORTHEAST,30,BAKER,1,WHEAT,"7,600","7,550"
2021,15-Sep,23-Aug,OREGON,41,NORTHEAST,30,UMATILLA,59,WHEAT,"231,000","230,000"
2021,15-Sep,23-Aug,OREGON,41,NORTHWEST,10,CLACKAMAS,5,WHEAT,400,240
2021,15-Sep,23-Aug,OREGON,41,NORTHWEST,10,LANE,39,WHEAT,"2,000","2,000"
2021,15-Sep,23-Aug,OREGON,41,NORTHWEST,10,LINN,43,WHEAT,"1,000","1,000"
2021,15-Sep,23-Aug,OREGON,41,NORTHWEST,10,MARION,47,WHEAT,"2,900","2,840"
2021,15-Sep,23-Aug,OREGON,41,NORTHWEST,10,POLK,53,WHEAT,"1,000","1,000"
2021,15-Sep,23-Aug,OREGON,41,NORTHWEST,10,WASHINGTON,67,WHEAT,"8,000","7,800"
2021,15-Sep,23-Aug,OREGON,41,NORTHWEST,10,YAMHILL,71,WHEAT,"1,700","1,700"
2021,15-Sep,23-Aug,OREGON,41,SOUTHEAST,80,MALHEUR,45,WHEAT,"22,000","21,900"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,AURORA,3,WHEAT,"8,500","6,460"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,HAND,59,WHEAT,"16,500","14,300"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,HUGHES,65,WHEAT,"39,600","33,300"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,JERAULD,73,WHEAT,"3,900","3,250"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,SULLY,119,WHEAT,"71,700","69,500"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,EAST CENTRAL,60,BROOKINGS,11,WHEAT,500,500
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,EAST CENTRAL,60,MCCOOK,87,WHEAT,900,730
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTH CENTRAL,20,POTTER,107,WHEAT,"33,000","31,900"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTH CENTRAL,20,SPINK,115,WHEAT,"11,800","10,800"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTH CENTRAL,20,WALWORTH,129,WHEAT,"3,900","2,890"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTHEAST,30,CODINGTON,29,WHEAT,"1,400","1,080"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTHEAST,30,DAY,37,WHEAT,"3,600","3,450"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTHEAST,30,GRANT,51,WHEAT,"2,100","1,830"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTHEAST,30,HAMLIN,57,WHEAT,600,560
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTHWEST,10,CORSON,31,WHEAT,"7,100","6,690"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTHWEST,10,ZIEBACH,137,WHEAT,"25,100","17,500"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTH CENTRAL,80,JONES,75,WHEAT,"21,200","20,300"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTH CENTRAL,80,LYMAN,85,WHEAT,"52,700","50,300"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123,WHEAT,"37,100","36,900"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,9,WHEAT,"3,500","3,150"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,23,WHEAT,"24,700","24,000"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTHEAST,90,HUTCHINSON,67,WHEAT,"5,700","5,380"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,WEST CENTRAL,40,HAAKON,55,WHEAT,"64,300","56,100"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,WEST CENTRAL,40,JACKSON,71,WHEAT,"26,900","23,300"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,WEST CENTRAL,40,PENNINGTON,103,WHEAT,"33,500","29,900"
2021,01-Sep,13-Aug,SOUTH DAKOTA,46,WEST CENTRAL,40,STANLEY,117,WHEAT,"63,300","50,500"
2021,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3,WHEAT,"5,200","2,830"
2021,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,CANNON,15,WHEAT,"1,300",760
2021,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,WHEAT,"8,900","5,550"
2021,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119,WHEAT,"2,400","1,940"
2021,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,WHEAT,"2,600","1,870"
2021,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,WHEAT,"8,300","7,500"
2021,25-Sep,05-Jul,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31,WHEAT,"5,500","4,250"
2021,25-Sep,05-Jul,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,51,WHEAT,"8,600","7,700"
2021,25-Sep,05-Jul,TENNESSEE,47,CUMBERLAND PLATEAU,50,SEQUATCHIE,153,WHEAT,300,250
2021,25-Sep,05-Jul,TENNESSEE,47,DELTA,10,DYER,45,WHEAT,"24,100","22,200"
2021,25-Sep,05-Jul,TENNESSEE,47,DELTA,10,LAKE,95,WHEAT,"9,400","6,860"
2021,25-Sep,05-Jul,TENNESSEE,47,DELTA,10,LAUDERDALE,97,WHEAT,"7,800","7,130"
2021,25-Sep,05-Jul,TENNESSEE,47,DELTA,10,OBION,131,WHEAT,"19,400","16,900"
2021,25-Sep,05-Jul,TENNESSEE,47,DELTA,10,TIPTON,167,WHEAT,"10,300","7,500"
2021,25-Sep,05-Jul,TENNESSEE,47,EAST TENNESSEE,60,BLOUNT,9,WHEAT,"1,700",700
2021,25-Sep,05-Jul,TENNESSEE,47,EAST TENNESSEE,60,MONROE,123,WHEAT,"2,900","1,300"
2021,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,CARROLL,17,WHEAT,"12,600","11,700"
2021,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,CHESTER,23,WHEAT,"1,700","1,570"
2021,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,FAYETTE,47,WHEAT,"9,100","7,000"
2021,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,GIBSON,53,WHEAT,"56,500","51,800"
2021,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,HAYWOOD,75,WHEAT,"16,100","15,200"
2021,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79,WHEAT,"12,500","11,500"
2021,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,MADISON,113,WHEAT,"13,700","12,100"
2021,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,WHEAT,"30,000","27,800"
2021,25-Sep,05-Jul,TENNESSEE,47,WESTERN RIM,30,MONTGOMERY,125,WHEAT,"8,900","7,870"
2021,25-Sep,05-Jul,TENNESSEE,47,WESTERN RIM,30,ROBERTSON,147,WHEAT,"45,400","41,800"
2021,25-Sep,05-Jul,TENNESSEE,47,WESTERN RIM,30,STEWART,161,WHEAT,"1,200","1,050"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,BELL,27,WHEAT,"18,200","12,100"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,BOSQUE,35,WHEAT,"7,000","3,340"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,COLLIN,85,WHEAT,"34,700","20,500"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,COOKE,97,WHEAT,"26,500","12,900"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,CORYELL,99,WHEAT,"12,400","8,900"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,DELTA,119,WHEAT,"12,900","9,080"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,DENTON,121,WHEAT,"28,900","17,600"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,ELLIS,139,WHEAT,"33,300","20,800"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,FALLS,145,WHEAT,"17,500","12,100"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,FANNIN,147,WHEAT,"41,000","17,000"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,GRAYSON,181,WHEAT,"43,200","27,900"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,HAMILTON,193,WHEAT,"7,000","2,370"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,HILL,217,WHEAT,"40,700","23,800"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,HUNT,231,WHEAT,"22,300","15,300"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,JOHNSON,251,WHEAT,"16,500","9,690"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,LAMAR,277,WHEAT,"20,600","15,300"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,MCLENNAN,309,WHEAT,"27,100","16,700"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,MILAM,331,WHEAT,"11,900","5,470"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,NAVARRO,349,WHEAT,"7,400","4,410"
2021,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,WILLIAMSON,491,WHEAT,"11,600","6,260"
2021,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,ARCHER,9,WHEAT,"79,400","18,700"
2021,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,BROWN,49,WHEAT,"7,900","2,490"
2021,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,CALLAHAN,59,WHEAT,"29,300","5,270"
2021,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,CLAY,77,WHEAT,"59,100","13,000"
2021,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,JACK,237,WHEAT,"8,000","1,530"
2021,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,MONTAGUE,337,WHEAT,"15,200","2,780"
2021,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,THROCKMORTON,447,WHEAT,"60,200","33,200"
2021,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,WISE,497,WHEAT,"9,400","3,260"
2021,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,YOUNG,503,WHEAT,"59,100","24,600"
2021,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,WHEAT,"49,600","7,260"
2021,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,WHEAT,"2,300","1,060"
2021,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307,WHEAT,"34,100","9,630"
2021,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,SAN SABA,411,WHEAT,"14,300","3,160"
2021,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451,WHEAT,"52,500","15,800"
2021,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463,WHEAT,"7,400","4,350"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,WHEAT,"69,600","35,700"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,CARSON,65,WHEAT,"82,500","59,500"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,CASTRO,69,WHEAT,"202,000","52,000"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,DALLAM,111,WHEAT,"100,000","40,700"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,WHEAT,"225,500","60,200"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,FLOYD,153,WHEAT,"152,500","48,400"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,GRAY,179,WHEAT,"43,500","21,500"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,HALE,189,WHEAT,"115,500","24,000"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,HANSFORD,195,WHEAT,"181,000","100,800"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,HARTLEY,205,WHEAT,"99,300","20,000"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,HEMPHILL,211,WHEAT,"4,900",960
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,WHEAT,"46,800","25,000"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,WHEAT,"21,700","11,600"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,MOORE,341,WHEAT,"106,500","43,700"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,OCHILTREE,357,WHEAT,"121,500","66,600"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,OLDHAM,359,WHEAT,"39,000","11,600"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,POTTER,375,WHEAT,"11,800","5,600"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,RANDALL,381,WHEAT,"100,500","20,300"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,SHERMAN,421,WHEAT,"98,000","55,000"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,SWISHER,437,WHEAT,"198,500","36,300"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75,WHEAT,"36,600","15,800"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87,WHEAT,"33,500","8,160"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,COTTLE,101,WHEAT,"22,600","7,420"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,FOARD,155,WHEAT,"75,900","30,300"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,HARDEMAN,197,WHEAT,"86,800","44,000"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,WHEAT,"76,700","30,900"
2021,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,WILBARGER,487,WHEAT,"117,500","71,200"
2021,04-Sep,12-Jul,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,WHEAT,"2,400","1,390"
2021,04-Sep,12-Jul,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,WHEAT,"5,900","2,680"
2021,04-Sep,12-Jul,TEXAS,48,SOUTH TEXAS,96,ZAVALA,507,WHEAT,"7,200","3,800"
2021,04-Sep,12-Jul,TEXAS,48,SOUTHERN HIGH PLAINS,12,CROSBY,107,WHEAT,"39,400","8,910"
2021,04-Sep,12-Jul,TEXAS,48,SOUTHERN HIGH PLAINS,12,DAWSON,115,WHEAT,"11,300","2,940"
2021,04-Sep,12-Jul,TEXAS,48,SOUTHERN HIGH PLAINS,12,LAMB,279,WHEAT,"62,000","10,800"
2021,04-Sep,12-Jul,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,WHEAT,"40,000","7,500"
2021,04-Sep,12-Jul,TEXAS,48,SOUTHERN HIGH PLAINS,12,LYNN,305,WHEAT,"16,300","1,600"
2021,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,BAYLOR,23,WHEAT,"118,500","47,300"
2021,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,WHEAT,"41,100","12,100"
2021,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,FISHER,151,WHEAT,"52,100","9,400"
